# Michele Resta Lavinia Salicchi
# nickname of the team (max 8-10 char) for the results page on the web
# name of the  data set (ML-CUP17) - ML 2017 CUP v1
# date

306,-0.030658,0.707129
307,-0.397357,-0.981816
308,-0.122333,1.213813
309,-0.855729,-0.475132
310,-2.597546,-1.319605
311,-0.214007,1.495304
312,-0.214007,1.439006
313,-2.689221,-1.150710
314,-0.214007,1.382708
315,-2.139173,-1.207009
